CODE,STATION,STATE,TempMin,TempMax,DOMin,DOMax,PHMin,PHMax,CONMin,CONMax,BODMin,BODMax,NMin,NMax,FCMin,FCMax,TCMin,TCMax,Year,TempMean,DOMean,PHMean,CONMean,BODMean,NMean,FCMean,TCMean
1491,BHAGIRATHI AT GANGOTRI,UTTARAKHAND,8.0,8.0,8.6,8.6,8.4,8.4,94,94,,,,,-1,-1,-1,-1,2012,8.0,8.6,8.4,94.0,,,-1.0,-1.0
1484,ALKANANDA B/C MANDAKINI AT RUDRA PRAYAG,UTTARAKHAND,11.0,20.0,8.6,11.4,7.5,8.5,132,156,0.6,1.0,,,5000,5000,2300,7000,2012,15.5,10.0,8.0,144.0,0.8,,5000.0,4650.0
1485,MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG,UTTARAKHAND,12.0,21.0,8.0,9.6,7.4,8.5,80,94,0.4,1.2,,,1100,1100,1100,200000,2012,16.5,8.8,7.95,87.0,0.8,,1100.0,100550.0
1486,ALKANANDA A/C MANDAKINI AT RUDRAPRAYAG,UTTARAKHAND,11.0,20.0,8.2,9.6,7.2,8.5,112,145,0.8,1.0,,,-1,-1,-1,-1,2012,15.5,8.899999999999999,7.85,128.5,0.9,,-1.0,-1.0
1487,ALKANANDA B/C TO BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,14.0,18.0,8.4,11.2,7.4,8.5,132,140,1.0,1.2,,,200000,200000,200000,200000,2012,16.0,9.8,7.95,136.0,1.1,,200000.0,200000.0
1488,BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG,UTTARAKHAND,17.0,19.0,1.2,9.8,7.2,8.5,89,110,1.2,1.4,,,17000,17000,920,22000,2012,18.0,5.5,7.85,99.5,1.2999999999999998,,17000.0,11460.0
1489,ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,15.0,19.0,8.2,10.4,7.3,8.5,118,142,0.6,1.4,,,-1,-1,-1,-1,2012,17.0,9.3,7.9,130.0,1.0,,-1.0,-1.0
1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,10.0,22.0,7.8,9.2,6.8,8.2,104,158,1.0,1.8,,,-1,-1,30,160,2012,16.0,8.5,7.5,131.0,1.4,,-1.0,95.0
2725,GANGA AFTER CONFL. OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,13.0,28.0,0.6,8.0,7.2,8.8,214,619,1.6,12.0,,,-1,-1,300,1600,2012,20.5,4.3,8.0,416.5,6.8,,-1.0,950.0
1061,GANGA AT HARIDWAR D/S,UTTARAKHAND,15.0,24.0,6.0,8.6,5.9,8.8,137,230,2.4,8.4,,,-1,-1,600,1600,2012,19.5,7.3,7.3500000000000005,183.5,5.4,,-1.0,1100.0
2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,15.0,24.0,7.2,9.2,6.8,8.8,135,202,1.4,4.2,,,-1,-1,160,500,2012,19.5,8.2,7.800000000000001,168.5,2.8,,-1.0,330.0
1062,GANGA AT GARHMUKTESHWAR,UTTAR PRADESH,13.0,26.0,7.0,9.8,7.2,7.6,170,260,2.8,3.9,0.13,0.97,21,1700,1000,4800,2012,19.5,8.4,7.4,215.0,3.3499999999999996,0.55,860.5,2900.0
2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,17.0,23.0,7.4,12.5,7.0,7.5,170,314,1.8,5.2,0.0,0.75,320,360,490,910,2012,20.0,9.95,7.25,242.0,3.5,0.375,340.0,700.0
2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,17.0,23.0,7.6,12.0,7.0,7.6,160,323,1.6,5.6,0.0,1.06,350,550,700,1000,2012,20.0,9.8,7.3,241.5,3.5999999999999996,0.53,450.0,850.0
1145,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,17.0,23.0,8.0,10.2,7.0,7.5,180,270,1.9,4.0,0.0,0.69,360,840,810,1400,2012,20.0,9.1,7.25,225.0,2.95,0.345,600.0,1105.0
2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,17.0,24.0,8.2,9.8,7.0,7.8,180,300,0.5,3.8,0.0,0.8,350,920,700,1700,2012,20.5,9.0,7.4,240.0,2.15,0.4,635.0,1200.0
1063,GANGA AT KANNAUJ U/S (RAJGHAT),UTTAR PRADESH,16.0,31.0,6.6,11.3,7.6,8.4,18,492,3.0,4.8,0.0,3.36,900,28000,2100,93000,2012,23.5,8.95,8.0,255.0,3.9,1.68,14450.0,47550.0
1066,GANGA AT KANNAUJ D/S,UTTAR PRADESH,16.0,31.0,6.4,10.8,7.9,8.5,18,476,3.8,5.8,0.0,2.54,700,39000,2000,100000,2012,23.5,8.600000000000001,8.2,247.0,4.8,1.27,19850.0,51000.0
1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,16.0,31.0,6.4,11.6,7.4,8.8,23,499,2.6,5.7,0.0,2.32,700,28000,2000,200000,2012,23.5,9.0,8.100000000000001,261.0,4.15,1.16,14350.0,101000.0
1067,GANGA AT KANPUR U/S (RANIGHAT),UTTAR PRADESH,16.0,31.0,2.8,12.2,7.5,9.1,23,528,2.8,5.9,0.0,2.48,700,39000,2800,200000,2012,23.5,7.5,8.3,275.5,4.35,1.24,19850.0,101400.0
1068,GANGA AT KANPUR D/S (JAJMAU PUMPING STATION),UTTAR PRADESH,16.0,31.0,4.6,10.8,7.2,8.9,29,574,4.6,19.2,0.0,3.68,3900,93000,64000,200000,2012,23.5,7.7,8.05,301.5,11.899999999999999,1.84,48450.0,132000.0
1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,16.0,25.0,6.8,8.8,7.7,8.1,159,361,3.1,3.8,0.78,0.9,4300,4900,7000,8500,2012,20.5,7.800000000000001,7.9,260.0,3.45,0.8400000000000001,4600.0,7750.0
2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,16.0,25.0,6.9,8.4,7.7,8.1,156,358,3.1,3.7,0.76,0.88,3900,4700,6900,8200,2012,20.5,7.65,7.9,257.0,3.4000000000000004,0.8200000000000001,4300.0,7550.0
1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,20.0,30.0,4.4,9.3,7.7,8.5,310,699,2.6,8.0,0.71,2.2,2200,3500,6000,9000,2012,25.0,6.8500000000000005,8.1,504.5,5.3,1.455,2850.0,7500.0
2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,20.0,30.0,6.7,9.6,7.7,8.4,302,684,2.5,6.9,0.69,2.1,2100,2800,3500,8000,2012,25.0,8.15,8.05,493.0,4.7,1.395,2450.0,5750.0
1049,GANGA AT ALLAHABAD D/S (SANGAM),UTTAR PRADESH,20.0,30.0,4.7,8.7,7.7,8.4,300,798,2.7,7.3,0.78,2.66,3000,4000,6000,12000,2012,25.0,6.699999999999999,8.05,549.0,5.0,1.7200000000000002,3500.0,9000.0
2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,16.0,32.0,5.3,11.5,7.4,8.6,275,649,2.2,3.8,0.58,4.1,490,1100,2200,3500,2012,24.0,8.4,8.0,462.0,3.0,2.34,795.0,2850.0
2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,16.0,32.0,5.2,10.8,7.3,8.5,276,654,3.0,4.3,1.52,5.7,1300,3100,2800,5400,2012,24.0,8.0,7.9,465.0,3.65,3.6100000000000003,2200.0,4100.0
1070,GANGA AT VARANASI U/S (ASSIGHAT),UTTAR PRADESH,19.0,29.0,7.3,8.6,7.7,8.5,230,278,2.8,3.5,,,5000,8000,8000,94000,2012,24.0,7.949999999999999,8.1,254.0,3.15,,6500.0,51000.0
1071,GANGA AT VARANASI D/S (MALVIYA BRIDGE),UTTAR PRADESH,20.0,30.0,6.8,8.1,8.0,8.8,248,312,3.6,5.4,0.0,0.28,27000,33000,34000,49000,2012,25.0,7.449999999999999,8.4,280.0,4.5,0.14,30000.0,41500.0
1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,19.0,30.0,6.8,9.8,8.1,8.9,240,509,3.4,3.9,0.0,10.0,11000,23000,14000,38000,2012,24.5,8.3,8.5,374.5,3.65,5.0,17000.0,26000.0
2502,"SHUKRA TAL, MUZAFFARNAGAR, NEAR GANGA RIVER",UTTAR PRADESH,18.0,18.0,7.6,7.6,7.2,7.2,276,276,1.1,1.1,,,90,90,150,150,2012,18.0,7.6,7.2,276.0,1.1,,90.0,150.0
3036,SHUKRA TAL (GANGA),UTTAR PRADESH,,,,,7.9,8.0,350,399,,,,,14000,14000,33000,33000,2012,,,7.95,374.5,,,14000.0,33000.0
1074,"GANGA AT BUXAR,BIHAR",BIHAR,16.0,32.0,7.6,9.2,7.1,8.5,310,398,2.6,2.8,,,1100,5000,2800,16000,2012,24.0,8.399999999999999,7.8,354.0,2.7,,3050.0,9400.0
2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,15.0,32.0,7.4,9.0,7.1,8.4,310,468,2.4,7.8,,,3000,9000,9000,24000,2012,23.5,8.2,7.75,389.0,5.1,,6000.0,16500.0
1077,"GANGA AT KHURJI, PATNA U/S",BIHAR,16.0,30.0,7.9,14.1,7.8,8.4,274,416,2.2,2.8,,,1100,9000,2400,16000,2012,23.0,11.0,8.1,345.0,2.5,,5050.0,9200.0
2556,"GANGA AT INDRAPURI, DEHRI ON SONE",BIHAR,14.0,35.0,7.5,8.4,7.6,8.0,226,735,2.0,2.8,,,500,2200,1300,5000,2012,24.5,7.95,7.8,480.5,2.4,,1350.0,3150.0
2564,"GANGA  AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,15.0,28.0,7.8,8.6,7.6,8.6,247,506,2.4,2.8,,,170,3000,2400,9000,2012,21.5,8.2,8.1,376.5,2.5999999999999996,,1585.0,5700.0
2552,GANGA DARBHANGA GHAT AT PATNA,BIHAR,17.0,31.0,7.8,8.7,7.7,8.6,272,432,2.6,2.9,,,3000,16000,9000,24000,2012,24.0,8.25,8.15,352.0,2.75,,9500.0,16500.0
1079,GANGA AT PATNA D/S (GANGA BDG),BIHAR,17.0,31.0,7.8,8.6,7.8,8.4,276,426,2.6,3.0,,,3000,9000,9000,24000,2012,24.0,8.2,8.1,351.0,2.8,,6000.0,16500.0
2555,"GANGA AT PUNPUN, PATNA",BIHAR,16.0,30.0,7.0,8.1,7.6,8.2,306,738,2.4,2.8,,,800,2400,2200,16000,2012,23.0,7.55,7.8999999999999995,522.0,2.5999999999999996,,1600.0,9100.0
2553,GANGA AT FATUHA,BIHAR,16.0,31.0,7.8,8.8,7.8,8.4,271,436,2.4,2.8,,,800,3000,2200,9000,2012,23.5,8.3,8.1,353.5,2.5999999999999996,,1900.0,5600.0
1817,GANGA AT MOKAMA (U/S),BIHAR,16.0,32.0,6.8,8.6,7.8,8.2,280,384,2.2,2.7,,,800,5000,900,16000,2012,24.0,7.699999999999999,8.0,332.0,2.45,,2900.0,8450.0
1815,GANGA AT MOKAMA (D/S),BIHAR,16.0,32.0,6.6,8.5,7.7,8.1,290,386,2.4,3.0,,,1700,9000,5000,24000,2012,24.0,7.55,7.9,338.0,2.7,,5350.0,14500.0
1818,GANGA AT MUNGER,BIHAR,15.0,32.0,7.5,8.6,7.6,8.1,299,354,2.4,2.8,,,1100,5000,2400,9000,2012,23.5,8.05,7.85,326.5,2.5999999999999996,,3050.0,5700.0
2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,14.0,32.0,7.6,8.6,7.7,8.0,310,362,2.4,2.7,,,500,3000,2400,16000,2012,23.0,8.1,7.85,336.0,2.55,,1750.0,9200.0
1819,GANGA AT BHAGALPUR,BIHAR,16.0,30.0,6.4,8.7,7.8,8.2,316,360,2.4,2.7,,,1700,9000,3500,24000,2012,23.0,7.55,8.0,338.0,2.55,,5350.0,13750.0
1816,GANGA AT KAHALGAON,BIHAR,16.0,29.0,7.5,8.7,7.8,8.2,296,368,2.4,2.9,,,700,9000,2200,24000,2012,22.5,8.1,8.0,332.0,2.65,,4850.0,13100.0
3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,16.0,32.0,7.5,9.1,7.4,8.5,305,436,2.6,2.9,,,1700,9000,3000,24000,2012,24.0,8.3,7.95,370.5,2.75,,5350.0,13500.0
3114,GANGA RIVER NEAR DANAPUR,BIHAR,17.0,31.0,7.9,8.8,7.5,8.7,272,416,2.4,2.8,,,1100,9000,2200,24000,2012,24.0,8.350000000000001,8.1,344.0,2.5999999999999996,,5050.0,13100.0
3115,GANGA RIVER AT BARH,BIHAR,16.0,29.0,7.8,8.6,7.8,8.1,310,386,2.4,2.7,,,1100,3000,2400,5000,2012,22.5,8.2,7.949999999999999,348.0,2.55,,2050.0,3700.0
3116,GANGA AT U/S MUNGER,BIHAR,15.0,31.0,7.6,8.6,7.7,8.1,298,349,2.4,2.7,,,1100,3000,2800,9000,2012,23.0,8.1,7.9,323.5,2.55,,2050.0,5900.0
3117,GANGA AT U/S SULTANGANJ,BIHAR,14.0,32.0,7.6,8.6,7.7,8.1,298,365,2.2,2.6,,,800,9000,2200,16000,2012,23.0,8.1,7.9,331.5,2.4000000000000004,,4900.0,9100.0
3118,GANGA AT U/S BHAGALPUR,BIHAR,20.0,30.0,6.8,8.0,7.7,8.0,305,386,2.6,2.8,,,1400,5000,3000,16000,2012,25.0,7.4,7.85,345.5,2.7,,3200.0,9500.0
3122,"GANGA AT MALSALAMI, PATNA",BIHAR,17.0,30.0,7.8,8.8,7.7,8.5,272,418,2.0,2.9,,,1100,5000,2800,16000,2012,23.5,8.3,8.1,345.0,2.45,,3050.0,9400.0
3123,GANGA RIVER AT BARAHIA,BIHAR,22.0,30.0,7.4,8.4,7.7,8.1,312,348,2.2,2.7,,,1100,5000,2800,24000,2012,26.0,7.9,7.9,330.0,2.45,,3050.0,13400.0
1080,GANGA AT BAHARAMPORE,WEST BENGAL,21.0,33.0,6.1,10.7,7.1,8.5,198,350,1.4,5.8,0.0,1.33,900,200000,1400,300000,2012,27.0,8.399999999999999,7.8,274.0,3.5999999999999996,0.665,100450.0,150700.0
2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,19.0,32.0,6.2,10.5,7.2,8.5,196,354,1.3,4.5,0.0,1.32,1700,90000,2100,200000,2012,25.5,8.35,7.85,275.0,2.9,0.66,45850.0,101050.0
2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,19.0,33.0,5.9,9.1,7.9,8.3,197,348,0.6,3.1,0.04,0.56,800,50000,1100,90000,2012,26.0,7.5,8.100000000000001,272.5,1.85,0.30000000000000004,25400.0,45550.0
1054,GANGA AT PALTA,WEST BENGAL,21.0,33.0,5.4,10.5,7.0,8.5,194,381,1.4,4.7,0.0,1.27,14000,500000,27000,900000,2012,27.0,7.95,7.75,287.5,3.05,0.635,257000.0,463500.0
1472,GANGA AT SERAMPORE,WEST BENGAL,19.0,32.0,5.2,9.3,7.5,8.2,195,363,0.7,4.3,0.06,1.29,17000,200000,30000,300000,2012,25.5,7.25,7.85,279.0,2.5,0.675,108500.0,165000.0
1053,GANGA AT DAKSHINESWAR,WEST BENGAL,21.0,35.0,4.5,8.2,7.5,8.1,187,478,2.2,5.8,0.04,1.44,85000,3000000,100000,5000000,2012,28.0,6.35,7.8,332.5,4.0,0.74,1542500.0,2550000.0
1471,GANGA AT HOWRAHSHIVPUR,WEST BENGAL,18.0,32.0,4.5,9.7,6.8,8.3,226,389,1.4,4.3,0.08,1.08,20000,400000,35000,700000,2012,25.0,7.1,7.550000000000001,307.5,2.8499999999999996,0.5800000000000001,210000.0,367500.0
1470,GANGA AT GARDEN REACH,WEST BENGAL,20.0,33.0,4.2,10.4,7.3,8.4,215,392,1.5,5.2,0.06,1.34,40000,900000,65000,3000000,2012,26.5,7.300000000000001,7.85,303.5,3.35,0.7000000000000001,470000.0,1532500.0
1052,GANGA AT ULUBERIA,WEST BENGAL,19.0,34.0,3.5,8.1,7.5,8.2,233,402,1.2,5.2,0.16,1.04,4000,100000,8000,200000,2012,26.5,5.8,7.85,317.5,3.2,0.6,52000.0,104000.0
1469,GANGA AT DIAMOND HARBOUR,WEST BENGAL,21.0,32.0,4.7,7.9,7.2,8.2,225,6220,0.7,5.4,0.12,0.88,2000,100000,8000,200000,2012,26.5,6.300000000000001,7.699999999999999,3222.5,3.0500000000000003,0.5,51000.0,104000.0
1491,"BHAGIRATHI AT GANGOTRI, UTTAR PRADESH",UTTARAKHAND,3.3,7.0,8.3,8.8,8.4,8.5,126,126,,,0.0,0.0,220,220,220,220,2013,5.15,8.55,8.45,126.0,,0.0,220.0,220.0
1484,"ALKANANDA B/C MANDAKINI AT RUDRA PRAYAG, UTTAR PRADESH",UTTARAKHAND,11.3,19.0,7.4,10.6,7.4,8.4,124,124,0.2,1.0,0.0,0.0,790,790,1700,1700,2013,15.15,9.0,7.9,124.0,0.6,0.0,790.0,1700.0
1486,"ALKANANDA A/C MANDAKINI AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,11.3,19.0,7.6,10.0,7.5,8.7,183,183,0.8,2.0,0.0,0.0,78,78,230,230,2013,15.15,8.8,8.1,183.0,1.4,0.0,78.0,230.0
1488,"BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG, U.P",UTTARAKHAND,14.0,20.0,7.4,11.2,7.8,8.6,170,170,0.4,1.8,0.0,0.0,40,40,140,140,2013,17.0,9.3,8.2,170.0,1.1,0.0,40.0,140.0
1489,"ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,13.2,20.0,7.6,10.0,7.9,8.5,151,151,1.2,2.0,0.0,0.0,45,45,330,330,2013,16.6,8.8,8.2,151.0,1.6,0.0,45.0,330.0
1060,"GANGA AT RISHIKESH U/S, U.P",UTTARAKHAND,10.6,21.0,7.4,9.2,7.3,8.2,-1,-1,0.8,2.4,0.0,0.0,-1,-1,14,110,2013,15.8,8.3,7.75,-1.0,1.6,0.0,-1.0,62.0
2725,GANGA RIVER AFTER CONFLUENCE OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,13.0,24.0,5.4,8.0,7.4,8.2,-1,-1,2.0,13.0,0.0,0.0,-1,-1,300,1600,2013,18.5,6.7,7.8,-1.0,7.5,0.0,-1.0,950.0
1061,"GANGA AT HARIDWAR D/S, U.P",UTTARAKHAND,19.0,19.0,5.6,7.8,7.5,8.3,-1,-1,2.2,7.8,0.0,0.0,-1,-1,500,1600,2013,19.0,6.699999999999999,7.9,-1.0,5.0,0.0,-1.0,1050.0
2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,15.0,15.0,7.2,8.8,7.8,8.3,-1,-1,1.2,3.0,0.0,0.0,-1,-1,110,500,2013,15.0,8.0,8.05,-1.0,2.1,0.0,-1.0,305.0
1062,"GANGA AT GARHMUKTESHWAR, U.P",UTTAR PRADESH,15.0,27.0,7.0,11.2,6.8,7.8,190,480,2.2,5.2,0.4,1.23,550,1400,920,2400,2013,21.0,9.1,7.3,335.0,3.7,0.815,975.0,1660.0
2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,,,,,7.0,7.5,171,330,1.1,3.6,0.0,0.0,-1,-1,-1,-1,2013,,,7.25,250.5,2.35,0.0,-1.0,-1.0
2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,,,,,7.0,7.5,170,320,1.2,3.4,0.0,0.0,-1,-1,-1,-1,2013,,,7.25,245.0,2.3,0.0,-1.0,-1.0
1145,"GANGA AT NARORA (BULANDSAHAR), U.P.",UTTAR PRADESH,,,,,7.0,7.5,174,310,1.2,3.4,0.0,0.0,-1,-1,-1,-1,2013,,,7.25,242.0,2.3,0.0,-1.0,-1.0
2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,,,,,7.4,7.5,150,340,1.8,3.2,0.0,0.0,-1,-1,-1,-1,2013,,,7.45,245.0,2.5,0.0,-1.0,-1.0
1063,"GANGA AT KANNAUJ U/S (RAJGHAT), U.P",UTTAR PRADESH,12.0,33.0,6.5,9.9,7.4,9.3,21,180,3.0,5.4,0.18,3.6,700,2100,2000,6400,2013,22.5,8.2,8.350000000000001,100.5,4.2,1.8900000000000001,1400.0,4200.0
1066,"GANGA AT KANNAUJ D/S, U.P",UTTAR PRADESH,12.0,33.0,6.4,9.6,7.6,9.2,18,183,2.0,5.8,0.16,2.56,900,2300,2300,6400,2013,22.5,8.0,8.399999999999999,100.5,3.9,1.36,1600.0,4350.0
1146,"GANGA AT BITHOOR (KANPUR), U.P.",UTTAR PRADESH,12.0,33.0,6.4,10.6,7.4,8.7,19,195,2.3,3.8,0.14,2.2,700,2100,2300,4300,2013,22.5,8.5,8.05,107.0,3.05,1.1700000000000002,1400.0,3300.0
1067,"GANGA AT KANPUR U/S (RANIGHAT), U.P",UTTAR PRADESH,12.0,33.0,6.1,10.8,7.5,8.7,20,120,2.5,4.1,0.16,2.3,700,2500,2300,44500,2013,22.5,8.45,8.1,70.0,3.3,1.23,1600.0,23400.0
1068,"GANGA AT KANPUR D/S (JAJMAU PUMPING STATION), U.P",UTTAR PRADESH,12.0,33.0,5.4,8.9,7.3,8.7,26,270,4.0,15.6,0.24,5.44,8400,28000,40000,210000,2013,22.5,7.15,8.0,148.0,9.8,2.8400000000000003,18200.0,125000.0
1147,"GANGA AT DALMAU (RAI BAREILLY), U.P.",UTTAR PRADESH,14.0,23.0,6.8,10.5,7.7,7.8,152,281,3.2,3.8,0.8,1.22,4300,4900,7000,7900,2013,18.5,8.65,7.75,216.5,3.5,1.01,4600.0,7450.0
2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,14.0,24.0,6.9,10.5,7.7,7.8,150,278,3.0,3.7,0.76,1.02,4100,4800,6900,7800,2013,19.0,8.7,7.75,214.0,3.35,0.89,4450.0,7350.0
1046,"GANGA AT ALLAHABAD (RASOOLABAD), U.P.",UTTAR PRADESH,19.8,30.5,6.9,10.8,8.0,8.3,338,385,2.5,4.8,2.44,2.56,3000,17000,10000,33000,2013,25.15,8.850000000000001,8.15,361.5,3.65,2.5,10000.0,21500.0
2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,19.4,30.2,6.8,10.2,7.8,8.3,358,398,2.8,4.4,2.4,2.66,3000,140000,9000,32000,2013,24.799999999999997,8.5,8.05,378.0,3.6,2.5300000000000002,71500.0,20500.0
1049,"GANGA AT ALLAHABAD D/S (SANGAM), U.P.",UTTAR PRADESH,19.6,30.8,6.6,9.7,8.1,8.4,368,501,2.8,4.6,2.78,3.3,3100,21000,17000,38000,2013,25.200000000000003,8.149999999999999,8.25,434.5,3.6999999999999997,3.04,12050.0,27500.0
2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,14.0,32.0,5.5,11.6,7.4,8.2,237,582,2.2,3.1,1.24,2.56,490,2100,1700,4600,2013,23.0,8.55,7.8,409.5,2.6500000000000004,1.9,1295.0,3150.0
2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,14.0,34.0,5.1,10.8,7.4,8.9,238,582,2.4,3.6,1.46,2.22,1100,4600,2200,7000,2013,24.0,7.95,8.15,410.0,3.0,1.84,2850.0,4600.0
1070,"GANGA AT VARANASI U/S (ASSIGHAT), U.P",UTTAR PRADESH,21.0,24.5,6.9,8.8,7.6,8.4,268,370,2.9,3.2,0.0,0.0,5000,8000,7000,13000,2013,22.75,7.8500000000000005,8.0,319.0,3.05,0.0,6500.0,10000.0
1071,"GANGA AT VARANASI D/S (MALVIYA BRIDGE), U.P",UTTAR PRADESH,21.0,24.5,6.4,8.3,7.7,8.7,306,392,3.3,5.1,0.15,1.98,31000,46000,43000,70000,2013,22.75,7.3500000000000005,8.2,349.0,4.199999999999999,1.065,38500.0,56500.0
1073,"GANGA AT TRIGHAT (GHAZIPUR), U.P",UTTAR PRADESH,22.0,24.5,6.8,8.4,7.6,8.6,285,390,2.7,4.1,0.0,0.0,13000,23000,17000,46000,2013,23.25,7.6,8.1,337.5,3.4,0.0,18000.0,31500.0
1074,"GANGA AT BUXAR,BIHAR",BIHAR,17.0,17.0,8.6,8.6,8.4,8.4,282,542,2.7,2.7,0.0,0.0,1300,3000,3000,9000,2013,17.0,8.6,8.4,412.0,2.7,0.0,2150.0,6000.0
2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,17.0,35.0,7.6,8.2,7.6,8.4,281,553,2.6,2.9,0.0,0.0,2400,9000,9000,24000,2013,26.0,7.8999999999999995,8.0,417.0,2.75,0.0,5700.0,16500.0
1077,"GANGA AT KHURJI, PATNA U/S, BIHAR",BIHAR,9.0,32.0,7.5,8.8,7.8,8.4,265,437,2.4,2.7,0.0,0.0,1100,5000,2400,9000,2013,20.5,8.15,8.1,351.0,2.55,0.0,3050.0,5700.0
2556,"GANGA AT INDRAPURI, DEHRI ON SONE",BIHAR,10.0,30.0,7.3,9.0,7.4,8.2,12,256,2.0,2.4,0.0,0.0,500,900,1300,2400,2013,20.0,8.15,7.8,134.0,2.2,0.0,700.0,1850.0
2564,"GANGA  AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,14.0,34.0,7.4,9.3,7.8,8.3,243,386,2.1,2.7,0.0,0.0,1300,2400,3000,5000,2013,24.0,8.350000000000001,8.05,314.5,2.4000000000000004,0.0,1850.0,4000.0
2552,GANGA DARBHANGA GHAT AT PATNA,BIHAR,9.0,32.0,7.2,8.6,7.8,8.1,284,490,2.5,2.9,0.0,0.0,2400,9000,9000,24000,2013,20.5,7.9,7.949999999999999,387.0,2.7,0.0,5700.0,16500.0
1079,"GANGA AT PATNA D/S (GANGA BRIDGE), BIHAR",BIHAR,10.0,33.0,7.0,8.7,7.6,8.2,275,530,2.6,3.0,0.0,0.0,3000,9000,9000,24000,2013,21.5,7.85,7.8999999999999995,402.5,2.8,0.0,6000.0,16500.0
2555,"GANGA AT PUNPUN, PATNA",BIHAR,8.4,33.0,7.0,8.7,7.3,8.4,285,756,2.5,8.7,0.0,0.0,700,2400,1700,5000,2013,20.7,7.85,7.85,520.5,5.6,0.0,1550.0,3350.0
2553,GANGA AT FATUHA,BIHAR,8.0,33.0,7.5,8.7,7.6,8.2,267,429,2.4,2.7,0.0,0.0,1100,3000,2800,9000,2013,20.5,8.1,7.8999999999999995,348.0,2.55,0.0,2050.0,5900.0
1817,GANGA AT MOKAMA (U/S),BIHAR,11.0,28.0,6.1,8.8,7.8,8.2,279,310,2.4,2.6,0.0,0.0,1100,1700,2200,5000,2013,19.5,7.45,8.0,294.5,2.5,0.0,1400.0,3600.0
1815,GANGA AT MOKAMA (D/S),BIHAR,11.0,28.0,5.9,8.6,7.6,8.1,310,346,2.4,2.9,0.0,0.0,3000,9000,9000,16000,2013,19.5,7.25,7.85,328.0,2.65,0.0,6000.0,12500.0
1818,GANGA AT MUNGER,BIHAR,21.0,30.0,5.8,8.5,7.6,8.0,260,336,2.4,2.7,0.0,0.0,1100,3000,2400,5000,2013,25.5,7.15,7.8,298.0,2.55,0.0,2050.0,3700.0
2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,22.0,30.0,5.9,8.5,7.6,8.0,256,332,2.4,2.7,0.0,0.0,800,3000,2400,5000,2013,26.0,7.2,7.8,294.0,2.55,0.0,1900.0,3700.0
1819,GANGA AT BHAGALPUR,BIHAR,17.0,28.0,5.9,8.5,7.7,8.0,279,383,2.4,2.8,0.0,0.0,2200,3000,5000,9000,2013,22.5,7.2,7.85,331.0,2.5999999999999996,0.0,2600.0,7000.0
